annotation path,recording path,recording path raw,dataset,set,annotation start (ms),annotation end (ms),annotation duration (ms),recording duration (ms),format,child_id,annotation_filename,recording_filename
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1156_1_1980000_2100000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1156_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1156_1.wav,lucid,eaf/an1,1980000,2100000,120000,57599990,eaf,C026,1156_1_1980000_2100000.csv,1156_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1156_1_22260000_22380000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1156_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1156_1.wav,lucid,eaf/an1,22260000,22380000,120000,57599990,eaf,C026,1156_1_22260000_22380000.csv,1156_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1156_1_25800000_25920000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1156_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1156_1.wav,lucid,eaf/an1,25800000,25920000,120000,57599990,eaf,C026,1156_1_25800000_25920000.csv,1156_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1156_1_34500000_34620000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1156_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1156_1.wav,lucid,eaf/an1,34500000,34620000,120000,57599990,eaf,C026,1156_1_34500000_34620000.csv,1156_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1156_1_34860000_34980000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1156_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1156_1.wav,lucid,eaf/an1,34860000,34980000,120000,57599990,eaf,C026,1156_1_34860000_34980000.csv,1156_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1735_1_31260000_31380000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1735_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1735_1.wav,lucid,eaf/an1,31260000,31380000,120000,57599990,eaf,C054,1735_1_31260000_31380000.csv,1735_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1735_1_32340000_32460000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1735_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1735_1.wav,lucid,eaf/an1,32340000,32460000,120000,57599990,eaf,C054,1735_1_32340000_32460000.csv,1735_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1735_1_39120000_39240000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1735_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1735_1.wav,lucid,eaf/an1,39120000,39240000,120000,57599990,eaf,C054,1735_1_39120000_39240000.csv,1735_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/3486_1_10620000_10740000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/3486_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/3486_1.wav,lucid,eaf/an1,10620000,10740000,120000,57599990,eaf,C016,3486_1_10620000_10740000.csv,3486_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/3486_1_22380000_22500000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/3486_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/3486_1.wav,lucid,eaf/an1,22380000,22500000,120000,57599990,eaf,C016,3486_1_22380000_22500000.csv,3486_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/3486_1_26400000_26520000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/3486_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/3486_1.wav,lucid,eaf/an1,26400000,26520000,120000,57599990,eaf,C016,3486_1_26400000_26520000.csv,3486_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/3486_1_27960000_28080000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/3486_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/3486_1.wav,lucid,eaf/an1,27960000,28080000,120000,57599990,eaf,C016,3486_1_27960000_28080000.csv,3486_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/3486_1_30660000_30780000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/3486_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/3486_1.wav,lucid,eaf/an1,30660000,30780000,120000,57599990,eaf,C016,3486_1_30660000_30780000.csv,3486_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/3486_1_33060000_33180000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/3486_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/3486_1.wav,lucid,eaf/an1,33060000,33180000,120000,57599990,eaf,C016,3486_1_33060000_33180000.csv,3486_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/3486_1_39660000_39780000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/3486_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/3486_1.wav,lucid,eaf/an1,39660000,39780000,120000,57599990,eaf,C016,3486_1_39660000_39780000.csv,3486_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/3486_1_41460000_41580000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/3486_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/3486_1.wav,lucid,eaf/an1,41460000,41580000,120000,57599990,eaf,C016,3486_1_41460000_41580000.csv,3486_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/3486_1_47220000_47340000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/3486_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/3486_1.wav,lucid,eaf/an1,47220000,47340000,120000,57599990,eaf,C016,3486_1_47220000_47340000.csv,3486_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/3486_1_49500000_49620000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/3486_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/3486_1.wav,lucid,eaf/an1,49500000,49620000,120000,57599990,eaf,C016,3486_1_49500000_49620000.csv,3486_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/3486_1_50040000_50160000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/3486_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/3486_1.wav,lucid,eaf/an1,50040000,50160000,120000,57599990,eaf,C016,3486_1_50040000_50160000.csv,3486_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/3486_1_50400000_50520000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/3486_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/3486_1.wav,lucid,eaf/an1,50400000,50520000,120000,57599990,eaf,C016,3486_1_50400000_50520000.csv,3486_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/3486_1_50940000_51060000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/3486_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/3486_1.wav,lucid,eaf/an1,50940000,51060000,120000,57599990,eaf,C016,3486_1_50940000_51060000.csv,3486_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/3486_1_51300000_51420000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/3486_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/3486_1.wav,lucid,eaf/an1,51300000,51420000,120000,57599990,eaf,C016,3486_1_51300000_51420000.csv,3486_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/3486_1_8160000_8280000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/3486_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/3486_1.wav,lucid,eaf/an1,8160000,8280000,120000,57599990,eaf,C016,3486_1_8160000_8280000.csv,3486_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9408_1_43080000_43200000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9408_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9408_1.wav,lucid,eaf/an1,43080000,43200000,120000,57599990,eaf,C019,9408_1_43080000_43200000.csv,9408_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9408_1_46140000_46260000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9408_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9408_1.wav,lucid,eaf/an1,46140000,46260000,120000,57599990,eaf,C019,9408_1_46140000_46260000.csv,9408_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9801_1_11340000_11460000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9801_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9801_1.wav,lucid,eaf/an1,11340000,11460000,120000,57599990,eaf,C018,9801_1_11340000_11460000.csv,9801_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9801_1_12840000_12960000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9801_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9801_1.wav,lucid,eaf/an1,12840000,12960000,120000,57599990,eaf,C018,9801_1_12840000_12960000.csv,9801_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9801_1_19260000_19380000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9801_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9801_1.wav,lucid,eaf/an1,19260000,19380000,120000,57599990,eaf,C018,9801_1_19260000_19380000.csv,9801_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9801_1_21720000_21840000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9801_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9801_1.wav,lucid,eaf/an1,21720000,21840000,120000,57599990,eaf,C018,9801_1_21720000_21840000.csv,9801_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9801_1_26580000_26700000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9801_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9801_1.wav,lucid,eaf/an1,26580000,26700000,120000,57599990,eaf,C018,9801_1_26580000_26700000.csv,9801_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9801_1_28740000_28860000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9801_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9801_1.wav,lucid,eaf/an1,28740000,28860000,120000,57599990,eaf,C018,9801_1_28740000_28860000.csv,9801_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9801_1_35400000_35520000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9801_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9801_1.wav,lucid,eaf/an1,35400000,35520000,120000,57599990,eaf,C018,9801_1_35400000_35520000.csv,9801_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9801_1_36900000_37020000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9801_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9801_1.wav,lucid,eaf/an1,36900000,37020000,120000,57599990,eaf,C018,9801_1_36900000_37020000.csv,9801_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9801_1_7440000_7560000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9801_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9801_1.wav,lucid,eaf/an1,7440000,7560000,120000,57599990,eaf,C018,9801_1_7440000_7560000.csv,9801_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9801_1_8820000_8940000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9801_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9801_1.wav,lucid,eaf/an1,8820000,8940000,120000,57599990,eaf,C018,9801_1_8820000_8940000.csv,9801_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1156_1_11580000_11700000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1156_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1156_1.wav,lucid,eaf/an1,11580000,11700000,120000,57599990,eaf,C026,1156_1_11580000_11700000.csv,1156_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1156_1_13140000_13260000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1156_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1156_1.wav,lucid,eaf/an1,13140000,13260000,120000,57599990,eaf,C026,1156_1_13140000_13260000.csv,1156_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1156_1_19680000_19800000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1156_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1156_1.wav,lucid,eaf/an1,19680000,19800000,120000,57599990,eaf,C026,1156_1_19680000_19800000.csv,1156_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1156_1_38220000_38340000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1156_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1156_1.wav,lucid,eaf/an1,38220000,38340000,120000,57599990,eaf,C026,1156_1_38220000_38340000.csv,1156_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1156_1_40020000_40140000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1156_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1156_1.wav,lucid,eaf/an1,40020000,40140000,120000,57599990,eaf,C026,1156_1_40020000_40140000.csv,1156_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1156_1_43020000_43140000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1156_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1156_1.wav,lucid,eaf/an1,43020000,43140000,120000,57599990,eaf,C026,1156_1_43020000_43140000.csv,1156_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1156_1_46020000_46140000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1156_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1156_1.wav,lucid,eaf/an1,46020000,46140000,120000,57599990,eaf,C026,1156_1_46020000_46140000.csv,1156_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1156_1_48600000_48720000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1156_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1156_1.wav,lucid,eaf/an1,48600000,48720000,120000,57599990,eaf,C026,1156_1_48600000_48720000.csv,1156_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1156_1_54300000_54420000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1156_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1156_1.wav,lucid,eaf/an1,54300000,54420000,120000,57599990,eaf,C026,1156_1_54300000_54420000.csv,1156_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1768_1_14220000_14340000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1768_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1768_1.wav,lucid,eaf/an1,14220000,14340000,120000,57599990,eaf,C012,1768_1_14220000_14340000.csv,1768_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1768_1_16920000_17040000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1768_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1768_1.wav,lucid,eaf/an1,16920000,17040000,120000,57599990,eaf,C012,1768_1_16920000_17040000.csv,1768_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1768_1_22440000_22560000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1768_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1768_1.wav,lucid,eaf/an1,22440000,22560000,120000,57599990,eaf,C012,1768_1_22440000_22560000.csv,1768_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1768_1_23040000_23160000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1768_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1768_1.wav,lucid,eaf/an1,23040000,23160000,120000,57599990,eaf,C012,1768_1_23040000_23160000.csv,1768_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1768_1_23400000_23520000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1768_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1768_1.wav,lucid,eaf/an1,23400000,23520000,120000,57599990,eaf,C012,1768_1_23400000_23520000.csv,1768_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1768_1_30000000_30120000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1768_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1768_1.wav,lucid,eaf/an1,30000000,30120000,120000,57599990,eaf,C012,1768_1_30000000_30120000.csv,1768_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1768_1_30300000_30420000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1768_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1768_1.wav,lucid,eaf/an1,30300000,30420000,120000,57599990,eaf,C012,1768_1_30300000_30420000.csv,1768_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1768_1_32580000_32700000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1768_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1768_1.wav,lucid,eaf/an1,32580000,32700000,120000,57599990,eaf,C012,1768_1_32580000_32700000.csv,1768_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1768_1_33540000_33660000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1768_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1768_1.wav,lucid,eaf/an1,33540000,33660000,120000,57599990,eaf,C012,1768_1_33540000_33660000.csv,1768_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1768_1_34620000_34740000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1768_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1768_1.wav,lucid,eaf/an1,34620000,34740000,120000,57599990,eaf,C012,1768_1_34620000_34740000.csv,1768_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1768_1_35220000_35340000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1768_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1768_1.wav,lucid,eaf/an1,35220000,35340000,120000,57599990,eaf,C012,1768_1_35220000_35340000.csv,1768_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1768_1_36720000_36840000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1768_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1768_1.wav,lucid,eaf/an1,36720000,36840000,120000,57599990,eaf,C012,1768_1_36720000_36840000.csv,1768_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1768_1_44340000_44460000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1768_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1768_1.wav,lucid,eaf/an1,44340000,44460000,120000,57599990,eaf,C012,1768_1_44340000_44460000.csv,1768_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1768_1_8100000_8220000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1768_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1768_1.wav,lucid,eaf/an1,8100000,8220000,120000,57599990,eaf,C012,1768_1_8100000_8220000.csv,1768_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/1768_1_9180000_9300000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/1768_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/1768_1.wav,lucid,eaf/an1,9180000,9300000,120000,57599990,eaf,C012,1768_1_9180000_9300000.csv,1768_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9492_1_11100000_11220000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9492_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9492_1.wav,lucid,eaf/an1,11100000,11220000,120000,57599990,eaf,C055,9492_1_11100000_11220000.csv,9492_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9492_1_11340000_11460000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9492_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9492_1.wav,lucid,eaf/an1,11340000,11460000,120000,57599990,eaf,C055,9492_1_11340000_11460000.csv,9492_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/annotations/eaf/an1/converted/9492_1_15240000_15360000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/converted/standard/9492_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lucid/recordings/raw/9492_1.wav,lucid,eaf/an1,15240000,15360000,120000,57599990,eaf,C055,9492_1_15240000_15360000.csv,9492_1.wav
