dataset,set,child_id,time_seek,range_onset,range_offset,annotation duration (ms),full annotation path,full recording path,split
png2016,eaf_2016,P-F09-C01,0,21025000,21085000,60000,/scratch1/data/laac_data/datasets/png2016/annotations/eaf_2016/converted/160823_0063_21025000_21085000.csv,/scratch1/data/laac_data/datasets/png2016/recordings/converted/standard/160823_0063.wav,train
png2016,eaf_2016,P-F09-C01,0,877000,937000,60000,/scratch1/data/laac_data/datasets/png2016/annotations/eaf_2016/converted/160823_0063_877000_937000.csv,/scratch1/data/laac_data/datasets/png2016/recordings/converted/standard/160823_0063.wav,train
png2016,eaf_2016,P-F09-C01,0,3587000,3647000,60000,/scratch1/data/laac_data/datasets/png2016/annotations/eaf_2016/converted/160823_0063_3587000_3647000.csv,/scratch1/data/laac_data/datasets/png2016/recordings/converted/standard/160823_0063.wav,train
png2016,eaf_2016,P-F09-C01,0,526000,676000,150000,/scratch1/data/laac_data/datasets/png2016/annotations/eaf_2016/converted/160823_0063_526000_676000.csv,/scratch1/data/laac_data/datasets/png2016/recordings/converted/standard/160823_0063.wav,train
png2016,eaf_2016,P-F09-C01,0,6664000,6724000,60000,/scratch1/data/laac_data/datasets/png2016/annotations/eaf_2016/converted/160823_0063_6664000_6724000.csv,/scratch1/data/laac_data/datasets/png2016/recordings/converted/standard/160823_0063.wav,train
png2016,eaf_2016,P-F09-C01,0,6315000,6465000,150000,/scratch1/data/laac_data/datasets/png2016/annotations/eaf_2016/converted/160823_0063_6315000_6465000.csv,/scratch1/data/laac_data/datasets/png2016/recordings/converted/standard/160823_0063.wav,train
png2016,eaf_2016,P-F09-C01,0,17050000,17200000,150000,/scratch1/data/laac_data/datasets/png2016/annotations/eaf_2016/converted/160823_0063_17050000_17200000.csv,/scratch1/data/laac_data/datasets/png2016/recordings/converted/standard/160823_0063.wav,train
png2016,eaf_2016,P-F09-C01,0,20228000,20378000,150000,/scratch1/data/laac_data/datasets/png2016/annotations/eaf_2016/converted/160823_0063_20228000_20378000.csv,/scratch1/data/laac_data/datasets/png2016/recordings/converted/standard/160823_0063.wav,train
png2016,eaf_2016,P-F09-C01,0,21085000,21385000,300000,/scratch1/data/laac_data/datasets/png2016/annotations/eaf_2016/converted/160823_0063_21085000_21385000.csv,/scratch1/data/laac_data/datasets/png2016/recordings/converted/standard/160823_0063.wav,train
png2016,eaf_2016,P-F09-C01,0,22686000,22836000,150000,/scratch1/data/laac_data/datasets/png2016/annotations/eaf_2016/converted/160823_0063_22686000_22836000.csv,/scratch1/data/laac_data/datasets/png2016/recordings/converted/standard/160823_0063.wav,train
png2016,eaf_2016,P-F09-C01,0,2091000,2241000,150000,/scratch1/data/laac_data/datasets/png2016/annotations/eaf_2016/converted/160823_0063_2091000_2241000.csv,/scratch1/data/laac_data/datasets/png2016/recordings/converted/standard/160823_0063.wav,train
png2016,eaf_2016,P-F09-C01,0,5858000,5918000,60000,/scratch1/data/laac_data/datasets/png2016/annotations/eaf_2016/converted/160823_0063_5858000_5918000.csv,/scratch1/data/laac_data/datasets/png2016/recordings/converted/standard/160823_0063.wav,train
png2016,eaf_2016/reliability,P-F09-C01,0,4339000,4399000,60000,/scratch1/data/laac_data/datasets/png2016/annotations/eaf_2016/reliability/converted/160823_0063_4339000_4399000.csv,/scratch1/data/laac_data/datasets/png2016/recordings/converted/standard/160823_0063.wav,train
tsimane2017,eaf_2024/DFGB,C25,0,56040000,56100000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/eaf_2024/DFGB/converted/tsimane2017_C25_20170719_56040000_56100000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,textgrid/mm,C25,0,16440000,16500000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C25_20170719_16440000_16500000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,eaf_2024/DFGB,C25,0,30840000,30900000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/eaf_2024/DFGB/converted/tsimane2017_C25_20170719_30840000_30900000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,textgrid/mm,C25,0,9240000,9300000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C25_20170719_9240000_9300000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,textgrid/mm,C25,0,27240000,27300000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C25_20170712_27240000_27300000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170712.wav,train
tsimane2017,eaf_2024/DFGB,C25,0,9240000,9300000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/eaf_2024/DFGB/converted/tsimane2017_C25_20170719_9240000_9300000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,textgrid/mm,C25,0,12840000,12900000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C25_20170719_12840000_12900000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,eaf_2024/DFGB,C25,0,23640000,23700000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/eaf_2024/DFGB/converted/tsimane2017_C25_20170719_23640000_23700000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,eaf_2024/DFGB,C25,0,20040000,20100000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/eaf_2024/DFGB/converted/tsimane2017_C25_20170719_20040000_20100000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,eaf_2024/DFGB,C25,0,48840000,48900000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/eaf_2024/DFGB/converted/tsimane2017_C25_20170719_48840000_48900000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,textgrid/mm,C25,0,2040000,2100000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C25_20170719_2040000_2100000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,textgrid/mm,C25,0,27240000,27300000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C25_20170719_27240000_27300000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,textgrid/mm,C25,0,30840000,30900000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C25_20170719_30840000_30900000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,textgrid/mm,C25,0,56040000,56100000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C25_20170719_56040000_56100000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,textgrid/mm,C25,0,23640000,23700000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C25_20170719_23640000_23700000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,eaf_2024/DFGB,C25,0,16440000,16500000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/eaf_2024/DFGB/converted/tsimane2017_C25_20170719_16440000_16500000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,eaf_2024/DFGB,C25,0,12840000,12900000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/eaf_2024/DFGB/converted/tsimane2017_C25_20170719_12840000_12900000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,eaf_2024/DFGB,C25,0,2040000,2100000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/eaf_2024/DFGB/converted/tsimane2017_C25_20170719_2040000_2100000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,textgrid/mm,C25,0,48840000,48900000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C25_20170719_48840000_48900000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,textgrid/mm,C25,0,5640000,5700000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C25_20170719_5640000_5700000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,textgrid/mm,C25,0,12840000,12900000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C25_20170712_12840000_12900000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170712.wav,train
tsimane2017,eaf_2024/DFGB,C25,0,27240000,27300000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/eaf_2024/DFGB/converted/tsimane2017_C25_20170719_27240000_27300000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,textgrid/mm,C25,0,20040000,20100000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/textgrid/mm/converted/tsimane2017_C25_20170719_20040000_20100000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
tsimane2017,eaf_2024/DFGB,C25,0,5640000,5700000,60000,/scratch1/data/laac_data/datasets/tsimane2017/annotations/eaf_2024/DFGB/converted/tsimane2017_C25_20170719_5640000_5700000.csv,/scratch1/data/laac_data/datasets/tsimane2017/recordings/converted/standard/tsimane2017_C25_20170719.wav,train
israel-natovich,eaf_2023,1231,0,6629011,6655768,26757,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_2023/converted/1231c_6629011_6655768.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/1231c.wav,train
israel-natovich,eaf_och_2024/IK,1231,9447983,9507983,9539187,31204,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_och_2024/IK/converted/1231c_9507983_9539187.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/1231c.wav,train
israel-natovich,eaf_och_2024/IK,1231,9360258,9420258,9448491,28233,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_och_2024/IK/converted/1231c_9420258_9448491.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/1231c.wav,train
israel-natovich,eaf_2023,1231,0,2188306,2219439,31133,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_2023/converted/1231c_2188306_2219439.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/1231c.wav,train
israel-natovich,eaf_och_2024/IK,1231,3297492,3357492,3388492,31000,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_och_2024/IK/converted/1231c_3357492_3388492.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/1231c.wav,train
israel-natovich,eaf_2023,1231,0,2156775,2183993,27218,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_2023/converted/1231c_2156775_2183993.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/1231c.wav,train
israel-natovich,eaf_och_2024/IK,1231,10318317,10378317,10405756,27439,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_och_2024/IK/converted/1231c_10378317_10405756.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/1231c.wav,train
israel-natovich,eaf_2023,1231,0,8549013,8579811,30798,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_2023/converted/1231a_8549013_8579811.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/1231a.wav,train
israel-natovich,eaf_och_2024/IK,1231,1216385,1276385,1318881,42496,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_och_2024/IK/converted/1231c_1276385_1318881.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/1231c.wav,train
israel-natovich,eaf_2023,1231,0,3899251,3929012,29761,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_2023/converted/1231b_3899251_3929012.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/1231b.wav,train
israel-natovich,eaf_och_2024/IK,1231,9421745,9481745,9506866,25121,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_och_2024/IK/converted/1231c_9481745_9506866.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/1231c.wav,train
israel-natovich,eaf_2023,1231,0,9358305,9389512,31207,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_2023/converted/1231a_9358305_9389512.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/1231a.wav,train
israel-natovich,eaf_2023,1231,0,12329476,12359247,29771,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_2023/converted/1231b_12329476_12359247.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/1231b.wav,train
israel-natovich,eaf_och_2024/IK,1231,7227438,7287438,7315395,27957,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_och_2024/IK/converted/1231b_7287438_7315395.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/1231b.wav,train
israel-natovich,eaf_2023,1231,0,11279397,11308099,28702,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_2023/converted/1231b_11279397_11308099.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/1231b.wav,train
israel-natovich,eaf_och_2024/IK,1231,10235193,10295193,10319888,24695,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_och_2024/IK/converted/1231c_10295193_10319888.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/1231c.wav,train
israel-natovich,eaf_2023,1231,0,9208580,9238295,29715,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_2023/converted/1231a_9208580_9238295.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/1231a.wav,train
israel-natovich,eaf_2023,1231,0,1286283,1318881,32598,/scratch1/data/laac_data/datasets/israel-natovich/annotations/eaf_2023/converted/1231c_1286283_1318881.csv,/scratch1/data/laac_data/datasets/israel-natovich/recordings/converted/standard/1231c.wav,train
warlaumont,eaf/an1,0340,0,31080000,31200000,120000,/scratch1/data/laac_data/datasets/warlaumont/annotations/eaf/an1/converted/0340_000301_1_31080000_31200000.csv,/scratch1/data/laac_data/datasets/warlaumont/recordings/converted/standard/0340_000301_1.wav,train
warlaumont,eaf/an1,0340,0,35280000,35400000,120000,/scratch1/data/laac_data/datasets/warlaumont/annotations/eaf/an1/converted/0340_000301_1_35280000_35400000.csv,/scratch1/data/laac_data/datasets/warlaumont/recordings/converted/standard/0340_000301_1.wav,train
warlaumont,eaf/an1,0340,0,17160000,17280000,120000,/scratch1/data/laac_data/datasets/warlaumont/annotations/eaf/an1/converted/0340_000301_1_17160000_17280000.csv,/scratch1/data/laac_data/datasets/warlaumont/recordings/converted/standard/0340_000301_1.wav,train
warlaumont,eaf/an1,0340,0,38340000,38460000,120000,/scratch1/data/laac_data/datasets/warlaumont/annotations/eaf/an1/converted/0340_000301_1_38340000_38460000.csv,/scratch1/data/laac_data/datasets/warlaumont/recordings/converted/standard/0340_000301_1.wav,train
warlaumont,eaf/reliability,0340,0,35340000,35400000,60000,/scratch1/data/laac_data/datasets/warlaumont/annotations/eaf/reliability/converted/0340_000301_1_35340000_35400000.csv,/scratch1/data/laac_data/datasets/warlaumont/recordings/converted/standard/0340_000301_1.wav,train
warlaumont,eaf/an1,0340,0,4140000,4260000,120000,/scratch1/data/laac_data/datasets/warlaumont/annotations/eaf/an1/converted/0340_000301_1_4140000_4260000.csv,/scratch1/data/laac_data/datasets/warlaumont/recordings/converted/standard/0340_000301_1.wav,train
warlaumont,eaf/an1,0340,0,36060000,36180000,120000,/scratch1/data/laac_data/datasets/warlaumont/annotations/eaf/an1/converted/0340_000301_1_36060000_36180000.csv,/scratch1/data/laac_data/datasets/warlaumont/recordings/converted/standard/0340_000301_1.wav,train
warlaumont,eaf/an1,0340,0,36900000,37020000,120000,/scratch1/data/laac_data/datasets/warlaumont/annotations/eaf/an1/converted/0340_000301_1_36900000_37020000.csv,/scratch1/data/laac_data/datasets/warlaumont/recordings/converted/standard/0340_000301_1.wav,train
warlaumont,eaf/an1,0340,0,10980000,11100000,120000,/scratch1/data/laac_data/datasets/warlaumont/annotations/eaf/an1/converted/0340_000301_1_10980000_11100000.csv,/scratch1/data/laac_data/datasets/warlaumont/recordings/converted/standard/0340_000301_1.wav,train
warlaumont,eaf/an1,0340,0,29400000,29520000,120000,/scratch1/data/laac_data/datasets/warlaumont/annotations/eaf/an1/converted/0340_000301_1_29400000_29520000.csv,/scratch1/data/laac_data/datasets/warlaumont/recordings/converted/standard/0340_000301_1.wav,train
warlaumont,eaf/an1,0340,0,38880000,39000000,120000,/scratch1/data/laac_data/datasets/warlaumont/annotations/eaf/an1/converted/0340_000301_1_38880000_39000000.csv,/scratch1/data/laac_data/datasets/warlaumont/recordings/converted/standard/0340_000301_1.wav,train
warlaumont,eaf/an1,0340,0,13140000,13260000,120000,/scratch1/data/laac_data/datasets/warlaumont/annotations/eaf/an1/converted/0340_000301_1_13140000_13260000.csv,/scratch1/data/laac_data/datasets/warlaumont/recordings/converted/standard/0340_000301_1.wav,train
warlaumont,eaf/an1,0340,0,19020000,19140000,120000,/scratch1/data/laac_data/datasets/warlaumont/annotations/eaf/an1/converted/0340_000301_1_19020000_19140000.csv,/scratch1/data/laac_data/datasets/warlaumont/recordings/converted/standard/0340_000301_1.wav,train
bergelson,eaf/an1,4,0,30480000,30600000,120000,/scratch1/data/laac_data/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_30480000_30600000.csv,/scratch1/data/laac_data/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,train
bergelson,eaf/an1,4,0,43560000,43680000,120000,/scratch1/data/laac_data/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_43560000_43680000.csv,/scratch1/data/laac_data/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,train
bergelson,eaf/an1,4,0,30120000,30240000,120000,/scratch1/data/laac_data/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_30120000_30240000.csv,/scratch1/data/laac_data/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,train
bergelson,eaf/an1,4,0,9300000,9420000,120000,/scratch1/data/laac_data/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_9300000_9420000.csv,/scratch1/data/laac_data/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,train
bergelson,eaf/reliability,4,0,43560000,43620000,60000,/scratch1/data/laac_data/datasets/bergelson/annotations/eaf/reliability/converted/123620-3895_1_43560000_43620000.csv,/scratch1/data/laac_data/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,train
bergelson,eaf/an1,4,0,33060000,33180000,120000,/scratch1/data/laac_data/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_33060000_33180000.csv,/scratch1/data/laac_data/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,train
bergelson,eaf/an1,4,0,27120000,27240000,120000,/scratch1/data/laac_data/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_27120000_27240000.csv,/scratch1/data/laac_data/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,train
bergelson,eaf/an1,4,0,47220000,47340000,120000,/scratch1/data/laac_data/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_47220000_47340000.csv,/scratch1/data/laac_data/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,train
bergelson,eaf/an1,4,0,13440000,13560000,120000,/scratch1/data/laac_data/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_13440000_13560000.csv,/scratch1/data/laac_data/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,train
bergelson,eaf/an1,4,0,21660000,21780000,120000,/scratch1/data/laac_data/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_21660000_21780000.csv,/scratch1/data/laac_data/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,train
bergelson,eaf/an1,4,0,12180000,12300000,120000,/scratch1/data/laac_data/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_12180000_12300000.csv,/scratch1/data/laac_data/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,train
bergelson,eaf/an1,4,0,13020000,13140000,120000,/scratch1/data/laac_data/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_13020000_13140000.csv,/scratch1/data/laac_data/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,train
bergelson,eaf/an1,4,0,3780000,3900000,120000,/scratch1/data/laac_data/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_3780000_3900000.csv,/scratch1/data/laac_data/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,train
bergelson,eaf/an1,4,0,14940000,15060000,120000,/scratch1/data/laac_data/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_14940000_15060000.csv,/scratch1/data/laac_data/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,train
tsimanem2018,eaf/vocs,C31,729055,966992,968776,1784,/scratch1/data/laac_data/datasets/tsimanem2018/annotations/eaf/vocs/converted/C31_rec1/UP/C31_rec1_UP_003_966992_968776.csv,/scratch1/data/laac_data/datasets/tsimanem2018/recordings/converted/standard/C31_rec1/UP/C31_rec1_UP_003.wav,train
tsimanem2018,eaf/vocs,C31,993089,996855,1006106,9251,/scratch1/data/laac_data/datasets/tsimanem2018/annotations/eaf/vocs/converted/C31_rec1/UP/C31_rec1_UP_003_996855_1006106.csv,/scratch1/data/laac_data/datasets/tsimanem2018/recordings/converted/standard/C31_rec1/UP/C31_rec1_UP_003.wav,train
tsimanem2018,eaf/vocs,C31,921042,961659,963561,1902,/scratch1/data/laac_data/datasets/tsimanem2018/annotations/eaf/vocs/converted/C31_rec1/UP/C31_rec1_UP_003_961659_963561.csv,/scratch1/data/laac_data/datasets/tsimanem2018/recordings/converted/standard/C31_rec1/UP/C31_rec1_UP_003.wav,train
tsimanem2018,eaf/vocs,C31,3508861,3882492,3884028,1536,/scratch1/data/laac_data/datasets/tsimanem2018/annotations/eaf/vocs/converted/C31_rec1/UP/C31_rec1_UP_003_3882492_3884028.csv,/scratch1/data/laac_data/datasets/tsimanem2018/recordings/converted/standard/C31_rec1/UP/C31_rec1_UP_003.wav,train
tsimanem2018,eaf/vocs,C31,980475,993992,996395,2403,/scratch1/data/laac_data/datasets/tsimanem2018/annotations/eaf/vocs/converted/C31_rec1/UP/C31_rec1_UP_003_993992_996395.csv,/scratch1/data/laac_data/datasets/tsimanem2018/recordings/converted/standard/C31_rec1/UP/C31_rec1_UP_003.wav,train
tsimanem2018,eaf/vocs,C31,3491376,3845510,3849800,4290,/scratch1/data/laac_data/datasets/tsimanem2018/annotations/eaf/vocs/converted/C31_rec1/UP/C31_rec1_UP_003_3845510_3849800.csv,/scratch1/data/laac_data/datasets/tsimanem2018/recordings/converted/standard/C31_rec1/UP/C31_rec1_UP_003.wav,train
tsimanem2018,eaf/vocs,C31,3508337,3878086,3881468,3382,/scratch1/data/laac_data/datasets/tsimanem2018/annotations/eaf/vocs/converted/C31_rec1/UP/C31_rec1_UP_003_3878086_3881468.csv,/scratch1/data/laac_data/datasets/tsimanem2018/recordings/converted/standard/C31_rec1/UP/C31_rec1_UP_003.wav,train
tsimanem2018,eaf/vocs,C31,958444,982493,983492,999,/scratch1/data/laac_data/datasets/tsimanem2018/annotations/eaf/vocs/converted/C31_rec1/UP/C31_rec1_UP_003_982493_983492.csv,/scratch1/data/laac_data/datasets/tsimanem2018/recordings/converted/standard/C31_rec1/UP/C31_rec1_UP_003.wav,train
tsimanem2018,eaf/vocs,C31,926693,963767,965762,1995,/scratch1/data/laac_data/datasets/tsimanem2018/annotations/eaf/vocs/converted/C31_rec1/UP/C31_rec1_UP_003_963767_965762.csv,/scratch1/data/laac_data/datasets/tsimanem2018/recordings/converted/standard/C31_rec1/UP/C31_rec1_UP_003.wav,train
tsimanem2018,eaf/vocs,C31,3491587,3850511,3857550,7039,/scratch1/data/laac_data/datasets/tsimanem2018/annotations/eaf/vocs/converted/C31_rec1/UP/C31_rec1_UP_003_3850511_3857550.csv,/scratch1/data/laac_data/datasets/tsimanem2018/recordings/converted/standard/C31_rec1/UP/C31_rec1_UP_003.wav,train
tsimanem2018,eaf/vocs,C31,914621,957639,959205,1566,/scratch1/data/laac_data/datasets/tsimanem2018/annotations/eaf/vocs/converted/C31_rec1/UP/C31_rec1_UP_003_957639_959205.csv,/scratch1/data/laac_data/datasets/tsimanem2018/recordings/converted/standard/C31_rec1/UP/C31_rec1_UP_003.wav,train
tsimanem2018,eaf/vocs,C31,3669057,3886772,3887565,793,/scratch1/data/laac_data/datasets/tsimanem2018/annotations/eaf/vocs/converted/C31_rec1/UP/C31_rec1_UP_003_3886772_3887565.csv,/scratch1/data/laac_data/datasets/tsimanem2018/recordings/converted/standard/C31_rec1/UP/C31_rec1_UP_003.wav,train
tsimanem2018,eaf/vocs,C31,3675200,3894208,3894628,420,/scratch1/data/laac_data/datasets/tsimanem2018/annotations/eaf/vocs/converted/C31_rec1/UP/C31_rec1_UP_003_3894208_3894628.csv,/scratch1/data/laac_data/datasets/tsimanem2018/recordings/converted/standard/C31_rec1/UP/C31_rec1_UP_003.wav,train
tsimanem2018,eaf/vocs,C31,3804909,3891657,3893690,2033,/scratch1/data/laac_data/datasets/tsimanem2018/annotations/eaf/vocs/converted/C31_rec1/UP/C31_rec1_UP_003_3891657_3893690.csv,/scratch1/data/laac_data/datasets/tsimanem2018/recordings/converted/standard/C31_rec1/UP/C31_rec1_UP_003.wav,train
tsimanem2018,eaf/vocs,C31,902439,1011209,1012355,1146,/scratch1/data/laac_data/datasets/tsimanem2018/annotations/eaf/vocs/converted/C31_rec1/UP/C31_rec1_UP_003_1011209_1012355.csv,/scratch1/data/laac_data/datasets/tsimanem2018/recordings/converted/standard/C31_rec1/UP/C31_rec1_UP_003.wav,train
tsimanem2018,eaf/vocs,C31,933394,1014886,1017593,2707,/scratch1/data/laac_data/datasets/tsimanem2018/annotations/eaf/vocs/converted/C31_rec1/UP/C31_rec1_UP_003_1014886_1017593.csv,/scratch1/data/laac_data/datasets/tsimanem2018/recordings/converted/standard/C31_rec1/UP/C31_rec1_UP_003.wav,train
