annotation path,recording path,recording path raw,dataset,set,annotation start (ms),annotation end (ms),annotation duration (ms),recording duration (ms),format,child_id,annotation_filename,recording_filename,split
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/MA/converted/e20120910_154104_008109_1_18349786_18360512.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120910_154104_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120910_154104_008109_1.wav,lyon,eaf_2021_conv/MA,18349786,18360512,10726,39648230,eaf,MON,e20120910_154104_008109_1_18349786_18360512.csv,e20120910_154104_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/MA/converted/e20120910_154104_008109_1_4390603_4402603.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120910_154104_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120910_154104_008109_1.wav,lyon,eaf_2021_conv/MA,4390603,4402603,12000,39648230,eaf,MON,e20120910_154104_008109_1_4390603_4402603.csv,e20120910_154104_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/ER/converted/e20120910_154104_008109_1_3928168_3944214.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120910_154104_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120910_154104_008109_1.wav,lyon,eaf_2022/ER,3928168,3944214,16046,39648230,eaf,MON,e20120910_154104_008109_1_3928168_3944214.csv,e20120910_154104_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/PC/converted/e20120731_110527_008343_1_3732014_3743837.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120731_110527_008343_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120731_110527_008343_1.wav,lyon,eaf_2022/PC,3732014,3743837,11823,36823740,eaf,MON,e20120731_110527_008343_1_3732014_3743837.csv,e20120731_110527_008343_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/CA/converted/e20120731_110527_008343_1_3732014_3743837.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120731_110527_008343_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120731_110527_008343_1.wav,lyon,eaf_2022/CA,3732014,3743837,11823,36823740,eaf,MON,e20120731_110527_008343_1_3732014_3743837.csv,e20120731_110527_008343_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/PC/converted/e20120910_153817_008066_1_13175015_13185881.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120910_153817_008066_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120910_153817_008066_1.wav,lyon,eaf_2022/PC,13175015,13185881,10866,37790480,eaf,MON,e20120910_153817_008066_1_13175015_13185881.csv,e20120910_153817_008066_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/MA/converted/e20120910_154104_008109_1_5179812_5187964.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120910_154104_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120910_154104_008109_1.wav,lyon,eaf_2021_conv/MA,5179812,5187964,8152,39648230,eaf,MON,e20120910_154104_008109_1_5179812_5187964.csv,e20120910_154104_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/LL/converted/e20120910_154104_008109_1_3928168_3944214.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120910_154104_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120910_154104_008109_1.wav,lyon,eaf_2022/LL,3928168,3944214,16046,39648230,eaf,MON,e20120910_154104_008109_1_3928168_3944214.csv,e20120910_154104_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/ER/converted/e20120731_110527_008343_1_34681993_34689764.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120731_110527_008343_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120731_110527_008343_1.wav,lyon,eaf_2022/ER,34681993,34689764,7771,36823740,eaf,MON,e20120731_110527_008343_1_34681993_34689764.csv,e20120731_110527_008343_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/CA/converted/e20120910_154104_008109_1_34873991_34883511.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120910_154104_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120910_154104_008109_1.wav,lyon,eaf_2022/CA,34873991,34883511,9520,39648230,eaf,MON,e20120910_154104_008109_1_34873991_34883511.csv,e20120910_154104_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/JC/converted/e20120910_154104_008109_1_35541307_35551493.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120910_154104_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120910_154104_008109_1.wav,lyon,eaf_2021_conv/JC,35541307,35551493,10186,39648230,eaf,MON,e20120910_154104_008109_1_35541307_35551493.csv,e20120910_154104_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/PC/converted/e20120910_153817_008066_1_2018091_2027058.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120910_153817_008066_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120910_153817_008066_1.wav,lyon,eaf_2022/PC,2018091,2027058,8967,37790480,eaf,MON,e20120910_153817_008066_1_2018091_2027058.csv,e20120910_153817_008066_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/LL/converted/e20120731_110527_008343_1_3727157_3738788.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120731_110527_008343_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120731_110527_008343_1.wav,lyon,eaf_2022/LL,3727157,3738788,11631,36823740,eaf,MON,e20120731_110527_008343_1_3727157_3738788.csv,e20120731_110527_008343_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/ER/converted/e20120910_153817_008066_1_14935361_14947134.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120910_153817_008066_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120910_153817_008066_1.wav,lyon,eaf_2022/ER,14935361,14947134,11773,37790480,eaf,MON,e20120910_153817_008066_1_14935361_14947134.csv,e20120910_153817_008066_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/LL/converted/e20120731_110527_008343_1_34726474_34739992.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120731_110527_008343_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120731_110527_008343_1.wav,lyon,eaf_2022/LL,34726474,34739992,13518,36823740,eaf,MON,e20120731_110527_008343_1_34726474_34739992.csv,e20120731_110527_008343_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/MA/converted/e20120910_154104_008109_1_3947095_3959095.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120910_154104_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120910_154104_008109_1.wav,lyon,eaf_2021_conv/MA,3947095,3959095,12000,39648230,eaf,MON,e20120910_154104_008109_1_3947095_3959095.csv,e20120910_154104_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/MA/converted/e20120910_154104_008109_1_16329131_16331431.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120910_154104_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120910_154104_008109_1.wav,lyon,eaf_2021_conv/MA,16329131,16331431,2300,39648230,eaf,MON,e20120910_154104_008109_1_16329131_16331431.csv,e20120910_154104_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/LL/converted/e20120731_110527_008343_1_29844492_29855360.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120731_110527_008343_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120731_110527_008343_1.wav,lyon,eaf_2022/LL,29844492,29855360,10868,36823740,eaf,MON,e20120731_110527_008343_1_29844492_29855360.csv,e20120731_110527_008343_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2021_conv/JC/converted/e20120910_154104_008109_1_3537800_3549438.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120910_154104_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120910_154104_008109_1.wav,lyon,eaf_2021_conv/JC,3537800,3549438,11638,39648230,eaf,MON,e20120910_154104_008109_1_3537800_3549438.csv,e20120910_154104_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/PC/converted/e20120731_110527_008343_1_2956402_2963992.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120731_110527_008343_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120731_110527_008343_1.wav,lyon,eaf_2022/PC,2956402,2963992,7590,36823740,eaf,MON,e20120731_110527_008343_1_2956402_2963992.csv,e20120731_110527_008343_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/PC/converted/e20120910_154104_008109_1_17255552_17267993.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120910_154104_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120910_154104_008109_1.wav,lyon,eaf_2022/PC,17255552,17267993,12441,39648230,eaf,MON,e20120910_154104_008109_1_17255552_17267993.csv,e20120910_154104_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/ER/converted/e20120731_110527_008343_1_3727157_3738788.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120731_110527_008343_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120731_110527_008343_1.wav,lyon,eaf_2022/ER,3727157,3738788,11631,36823740,eaf,MON,e20120731_110527_008343_1_3727157_3738788.csv,e20120731_110527_008343_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/ER/converted/e20120731_110527_008343_1_34498480_34511011.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120731_110527_008343_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120731_110527_008343_1.wav,lyon,eaf_2022/ER,34498480,34511011,12531,36823740,eaf,MON,e20120731_110527_008343_1_34498480_34511011.csv,e20120731_110527_008343_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/PC/converted/e20120910_154104_008109_1_15226993_15233012.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120910_154104_008109_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120910_154104_008109_1.wav,lyon,eaf_2022/PC,15226993,15233012,6019,39648230,eaf,MON,e20120910_154104_008109_1_15226993_15233012.csv,e20120910_154104_008109_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/CA/converted/e20120910_153817_008066_1_11974082_11986272.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120910_153817_008066_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120910_153817_008066_1.wav,lyon,eaf_2022/CA,11974082,11986272,12190,37790480,eaf,MON,e20120910_153817_008066_1_11974082_11986272.csv,e20120910_153817_008066_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/annotations/eaf_2022/CA/converted/e20120731_110527_008343_1_34727515_34739992.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/converted/standard/e20120731_110527_008343_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/lyon/recordings/raw/e20120731_110527_008343_1.wav,lyon,eaf_2022/CA,34727515,34739992,12477,36823740,eaf,MON,e20120731_110527_008343_1_34727515_34739992.csv,e20120731_110527_008343_1.wav,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_62220000_62280000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,62220000,62280000,60000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_62220000_62280000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_10980000_11040000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,10980000,11040000,60000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_10980000_11040000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_65880000_65940000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,65880000,65940000,60000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_65880000_65940000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_7320000_7380000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,7320000,7380000,60000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_7320000_7380000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_32940000_33000000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,32940000,33000000,60000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_32940000_33000000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_58560000_58620000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,58560000,58620000,60000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_58560000_58620000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_3660000_3690000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,3660000,3690000,30000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_3660000_3690000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_43920000_43980000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,43920000,43980000,60000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_43920000_43980000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_21960000_22020000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,21960000,22020000,60000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_21960000_22020000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_14640000_14700000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,14640000,14700000,60000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_14640000_14700000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_29280000_29325000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,29280000,29325000,45000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_29280000_29325000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_47580000_47640000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,47580000,47640000,60000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_47580000_47640000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_25620000_25680000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,25620000,25680000,60000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_25620000_25680000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_3705000_3720000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,3705000,3720000,15000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_3705000_3720000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_54900000_54960000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,54900000,54960000,60000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_54900000_54960000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_36600000_36660000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,36600000,36660000,60000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_36600000_36660000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_18300000_18360000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,18300000,18360000,60000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_18300000_18360000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_0_60000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,0,60000,60000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_0_60000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_51240000_51300000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,51240000,51300000,60000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_51240000_51300000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/annotations/eaf_2023/RC/converted/1_CW2_CH2_AJ02_AJ04_190613_40260000_40320000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/converted/standard/1_CW2_CH2_AJ02_AJ04_190613.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/solomon/recordings/raw/1_CW2_CH2_AJ02_AJ04_190613.WAV,solomon,eaf_2023/RC,40260000,40320000,60000,68280379,eaf,C05,1_CW2_CH2_AJ02_AJ04_190613_40260000_40320000.csv,1_CW2_CH2_AJ02_AJ04_190613.WAV,train
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/warlaumont/annotations/eaf/an1/converted/0300_000607_1_23100000_23220000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/warlaumont/recordings/converted/standard/0300_000607_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/warlaumont/recordings/raw/0300_000607_1.wav,warlaumont,eaf/an1,23100000,23220000,120000,57599990,eaf,0300,0300_000607_1_23100000_23220000.csv,0300_000607_1.wav,train
